Ride,Date/Time,Wait Time
Haunted Mansion,2022-01-24 14:30:23,40
Haunted Mansion,2022-01-24 14:35:23,35
Haunted Mansion,2022-01-24 14:40:22,35
Haunted Mansion,2022-01-24 15:30:23,30
Haunted Mansion,2022-01-24 15:35:22,30
Haunted Mansion,2022-01-24 15:40:23,30
Haunted Mansion,2022-01-24 15:45:23,30
Haunted Mansion,2022-01-24 15:50:22,30
Haunted Mansion,2022-01-24 15:55:22,30
Haunted Mansion,2022-01-24 16:00:22,30
Haunted Mansion,2022-01-24 16:05:22,30
Haunted Mansion,2022-01-24 16:10:22,30
Haunted Mansion,2022-01-24 16:15:23,30
Haunted Mansion,2022-01-24 16:20:22,45
Haunted Mansion,2022-01-24 16:25:22,45
Haunted Mansion,2022-01-24 16:30:22,45
Haunted Mansion,2022-01-24 16:35:23,45
Haunted Mansion,2022-01-24 16:40:22,45
Haunted Mansion,2022-01-24 16:45:22,45
Haunted Mansion,2022-01-24 16:50:24,30
Haunted Mansion,2022-01-24 16:55:22,30
Haunted Mansion,2022-01-24 17:00:22,30
Haunted Mansion,2022-01-24 17:05:23,30
Haunted Mansion,2022-01-24 17:10:22,30
Haunted Mansion,2022-01-24 17:15:23,35
Haunted Mansion,2022-01-24 17:20:22,35
Haunted Mansion,2022-01-24 17:25:22,35
Haunted Mansion,2022-01-24 17:30:22,30
Haunted Mansion,2022-01-24 17:35:23,30
Haunted Mansion,2022-01-24 17:40:23,30
Haunted Mansion,2022-01-24 17:45:22,30
Haunted Mansion,2022-01-24 17:50:22,30
Haunted Mansion,2022-01-24 17:55:22,30
Haunted Mansion,2022-01-24 18:00:22,30
Haunted Mansion,2022-01-24 18:05:23,30
Haunted Mansion,2022-01-24 18:10:22,30
Haunted Mansion,2022-01-24 18:15:23,30
Haunted Mansion,2022-01-24 18:20:23,30
Haunted Mansion,2022-01-24 18:25:23,30
Haunted Mansion,2022-01-24 18:30:23,30
Haunted Mansion,2022-01-24 18:35:22,30
Haunted Mansion,2022-01-24 18:40:22,30
Haunted Mansion,2022-01-24 18:45:23,25
Haunted Mansion,2022-01-24 18:50:22,25
Haunted Mansion,2022-01-24 18:55:23,25
Haunted Mansion,2022-01-24 19:00:22,25
Haunted Mansion,2022-01-24 19:05:22,25
Haunted Mansion,2022-01-24 19:10:23,25
Haunted Mansion,2022-01-24 19:15:22,25
Haunted Mansion,2022-01-24 19:20:22,25
Haunted Mansion,2022-01-24 19:25:22,13
Haunted Mansion,2022-01-24 19:30:23,13
Haunted Mansion,2022-01-24 19:35:22,13
Haunted Mansion,2022-01-24 19:40:22,13
Haunted Mansion,2022-01-24 19:45:22,13
Haunted Mansion,2022-01-24 19:50:23,13
Haunted Mansion,2022-01-24 19:55:22,13
Haunted Mansion,2022-01-24 20:00:23,13
Haunted Mansion,2022-01-25 09:10:23,13
Haunted Mansion,2022-01-25 09:15:23,13
Haunted Mansion,2022-01-25 09:20:22,13
Haunted Mansion,2022-01-25 09:25:23,13
Haunted Mansion,2022-01-25 09:30:22,13
Haunted Mansion,2022-01-25 09:35:24,13
Haunted Mansion,2022-01-25 09:40:22,13
Haunted Mansion,2022-01-25 09:45:22,13
Haunted Mansion,2022-01-25 09:50:22,13
Haunted Mansion,2022-01-25 09:55:22,13
Haunted Mansion,2022-01-25 10:00:22,13
Haunted Mansion,2022-01-25 10:05:23,13
Haunted Mansion,2022-01-25 10:10:22,13
Haunted Mansion,2022-01-25 10:15:22,13
Haunted Mansion,2022-01-25 10:20:22,13
Haunted Mansion,2022-01-25 10:25:23,13
Haunted Mansion,2022-01-25 10:30:22,13
Haunted Mansion,2022-01-25 10:35:23,13
Haunted Mansion,2022-01-25 10:40:22,13
Haunted Mansion,2022-01-25 10:45:22,13
Haunted Mansion,2022-01-25 10:50:22,20
Haunted Mansion,2022-01-25 10:55:22,20
Haunted Mansion,2022-01-25 11:00:23,20
Haunted Mansion,2022-01-25 11:05:22,20
Haunted Mansion,2022-01-25 11:10:23,20
Haunted Mansion,2022-01-25 11:15:23,30
Haunted Mansion,2022-01-25 11:20:22,30
Haunted Mansion,2022-01-25 11:25:22,30
Haunted Mansion,2022-01-25 11:30:22,30
Haunted Mansion,2022-01-25 11:35:22,30
Haunted Mansion,2022-01-25 11:40:23,35
Haunted Mansion,2022-01-25 11:45:23,45
Haunted Mansion,2022-01-25 11:50:22,45
Haunted Mansion,2022-01-25 11:55:22,45
Haunted Mansion,2022-01-25 12:00:22,45
Haunted Mansion,2022-01-25 12:05:22,45
Haunted Mansion,2022-01-25 12:10:22,25
Haunted Mansion,2022-01-25 12:15:22,30
Haunted Mansion,2022-01-25 12:20:23,30
Haunted Mansion,2022-01-25 12:25:23,30
Haunted Mansion,2022-01-25 12:30:23,30
Haunted Mansion,2022-01-25 12:35:22,30
Haunted Mansion,2022-01-25 12:40:22,40
Haunted Mansion,2022-01-25 12:45:22,40
Haunted Mansion,2022-01-25 12:50:23,40
Haunted Mansion,2022-01-25 12:55:22,40
Haunted Mansion,2022-01-25 13:00:23,40
Haunted Mansion,2022-01-25 13:05:22,40
Haunted Mansion,2022-01-25 13:10:22,40
Haunted Mansion,2022-01-25 13:15:22,40
Haunted Mansion,2022-01-25 13:20:23,25
Haunted Mansion,2022-01-25 13:25:22,25
Haunted Mansion,2022-01-25 13:30:22,25
Haunted Mansion,2022-01-25 13:35:22,25
Haunted Mansion,2022-01-25 13:40:22,25
Haunted Mansion,2022-01-25 13:45:22,40
Haunted Mansion,2022-01-25 13:50:23,30
Haunted Mansion,2022-01-25 13:55:22,30
Haunted Mansion,2022-01-25 14:00:22,30
Haunted Mansion,2022-01-25 14:05:22,30
Haunted Mansion,2022-01-25 14:10:22,30
Haunted Mansion,2022-01-25 14:15:23,20
Haunted Mansion,2022-01-25 14:20:23,20
Haunted Mansion,2022-01-25 14:25:22,20
Haunted Mansion,2022-01-25 14:30:22,20
Haunted Mansion,2022-01-25 14:35:23,25
Haunted Mansion,2022-01-25 14:45:22,25
Haunted Mansion,2022-01-25 14:50:23,25
Haunted Mansion,2022-01-25 14:55:22,25
Haunted Mansion,2022-01-25 15:00:22,25
Haunted Mansion,2022-01-25 15:40:22,25
Haunted Mansion,2022-01-25 15:45:22,25
Haunted Mansion,2022-01-25 15:50:22,13
Haunted Mansion,2022-01-25 15:55:22,13
Haunted Mansion,2022-01-25 16:00:23,13
Haunted Mansion,2022-01-25 16:05:23,13
Haunted Mansion,2022-01-25 16:10:22,13
Haunted Mansion,2022-01-25 16:15:23,20
Haunted Mansion,2022-01-25 16:20:22,25
Haunted Mansion,2022-01-25 16:25:22,25
Haunted Mansion,2022-01-25 16:30:22,25
Haunted Mansion,2022-01-25 16:35:22,40
Haunted Mansion,2022-01-25 16:40:23,30
Haunted Mansion,2022-01-25 16:45:22,30
Haunted Mansion,2022-01-25 16:50:23,30
Haunted Mansion,2022-01-25 16:55:22,30
Haunted Mansion,2022-01-25 17:00:22,30
Haunted Mansion,2022-01-25 17:05:22,30
Haunted Mansion,2022-01-25 17:10:22,30
Haunted Mansion,2022-01-25 17:15:22,30
Haunted Mansion,2022-01-25 17:20:23,30
Haunted Mansion,2022-01-25 17:25:23,30
Haunted Mansion,2022-01-25 17:30:22,30
Haunted Mansion,2022-01-25 17:35:23,30
Haunted Mansion,2022-01-25 17:40:23,30
Haunted Mansion,2022-01-25 17:45:22,30
Haunted Mansion,2022-01-25 17:50:23,30
Haunted Mansion,2022-01-25 17:55:22,30
Haunted Mansion,2022-01-25 18:00:22,30
Haunted Mansion,2022-01-25 18:05:22,30
Haunted Mansion,2022-01-25 18:10:22,30
Haunted Mansion,2022-01-25 18:15:23,30
Haunted Mansion,2022-01-25 18:20:22,30
Haunted Mansion,2022-01-25 18:25:22,30
Haunted Mansion,2022-01-25 18:30:23,30
Haunted Mansion,2022-01-25 18:35:23,20
Haunted Mansion,2022-01-25 18:40:22,20
Haunted Mansion,2022-01-25 18:45:23,20
Haunted Mansion,2022-01-25 18:50:23,20
Haunted Mansion,2022-01-25 18:55:22,20
Haunted Mansion,2022-01-25 19:00:22,13
Haunted Mansion,2022-01-25 19:05:22,13
Haunted Mansion,2022-01-25 19:10:22,13
Haunted Mansion,2022-01-25 19:15:22,13
Haunted Mansion,2022-01-25 19:20:22,13
Haunted Mansion,2022-01-25 19:25:22,13
Haunted Mansion,2022-01-25 19:30:22,13
Haunted Mansion,2022-01-25 19:35:22,13
Haunted Mansion,2022-01-25 19:40:23,13
Haunted Mansion,2022-01-25 19:45:23,13
Haunted Mansion,2022-01-25 19:50:23,13
Haunted Mansion,2022-01-25 19:55:23,13
Haunted Mansion,2022-01-25 20:00:23,13
Haunted Mansion,2022-01-26 09:05:22,5
Haunted Mansion,2022-01-26 09:10:22,5
Haunted Mansion,2022-01-26 09:15:22,5
Haunted Mansion,2022-01-26 09:20:23,5
Haunted Mansion,2022-01-26 09:25:24,5
Haunted Mansion,2022-01-26 09:30:22,5
Haunted Mansion,2022-01-26 09:35:22,5
Haunted Mansion,2022-01-26 09:40:22,5
Haunted Mansion,2022-01-26 09:45:23,5
Haunted Mansion,2022-01-26 09:50:22,5
Haunted Mansion,2022-01-26 09:55:22,5
Haunted Mansion,2022-01-26 10:00:23,5
Haunted Mansion,2022-01-26 10:05:22,5
Haunted Mansion,2022-01-26 10:10:23,5
Haunted Mansion,2022-01-26 10:15:38,13
Haunted Mansion,2022-01-26 10:20:23,13
Haunted Mansion,2022-01-26 10:25:22,13
Haunted Mansion,2022-01-26 10:30:23,13
Haunted Mansion,2022-01-26 10:35:22,15
Haunted Mansion,2022-01-26 10:40:22,15
Haunted Mansion,2022-01-26 10:45:22,25
Haunted Mansion,2022-01-26 10:50:22,30
Haunted Mansion,2022-01-26 10:55:22,30
Haunted Mansion,2022-01-26 11:00:22,40
Haunted Mansion,2022-01-26 11:05:23,30
Haunted Mansion,2022-01-26 11:10:22,30
Haunted Mansion,2022-01-26 11:15:22,30
Haunted Mansion,2022-01-26 11:20:22,20
Haunted Mansion,2022-01-26 11:25:22,20
Haunted Mansion,2022-01-26 11:30:22,20
Haunted Mansion,2022-01-26 11:35:22,20
Haunted Mansion,2022-01-26 11:40:22,35
Haunted Mansion,2022-01-26 11:45:23,35
Haunted Mansion,2022-01-26 11:50:22,35
Haunted Mansion,2022-01-26 11:55:22,35
Haunted Mansion,2022-01-26 12:00:22,40
Haunted Mansion,2022-01-26 12:05:23,40
Haunted Mansion,2022-01-26 12:10:22,40
Haunted Mansion,2022-01-26 12:15:22,40
Haunted Mansion,2022-01-26 12:20:23,40
Haunted Mansion,2022-01-26 12:25:22,40
Haunted Mansion,2022-01-26 12:30:23,35
Haunted Mansion,2022-01-26 12:35:22,35
Haunted Mansion,2022-01-26 12:40:22,30
Haunted Mansion,2022-01-26 12:45:22,30
Haunted Mansion,2022-01-26 12:50:23,30
Haunted Mansion,2022-01-26 12:55:22,30
Haunted Mansion,2022-01-26 13:00:23,30
Haunted Mansion,2022-01-26 13:05:22,30
Haunted Mansion,2022-01-26 13:10:22,30
Haunted Mansion,2022-01-26 13:15:22,30
Haunted Mansion,2022-01-26 13:20:22,30
Haunted Mansion,2022-01-26 13:25:23,30
Haunted Mansion,2022-01-26 13:30:23,40
Haunted Mansion,2022-01-26 13:35:22,40
Haunted Mansion,2022-01-26 13:40:22,40
Haunted Mansion,2022-01-26 13:45:22,30
Haunted Mansion,2022-01-26 13:50:23,30
Haunted Mansion,2022-01-26 13:55:23,30
Haunted Mansion,2022-01-26 14:00:23,30
Haunted Mansion,2022-01-26 14:05:23,30
Haunted Mansion,2022-01-26 14:10:22,30
Haunted Mansion,2022-01-26 14:15:22,30
Haunted Mansion,2022-01-26 14:20:23,30
Haunted Mansion,2022-01-26 14:25:22,30
Haunted Mansion,2022-01-26 14:30:22,30
Haunted Mansion,2022-01-26 14:35:23,30
Haunted Mansion,2022-01-26 14:40:23,30
Haunted Mansion,2022-01-26 14:45:22,30
Haunted Mansion,2022-01-26 14:50:23,30
Haunted Mansion,2022-01-26 14:55:22,30
Haunted Mansion,2022-01-26 15:00:22,30
Haunted Mansion,2022-01-26 15:05:23,30
Haunted Mansion,2022-01-26 15:10:23,30
Haunted Mansion,2022-01-26 15:15:22,30
Haunted Mansion,2022-01-26 15:20:22,30
Haunted Mansion,2022-01-26 15:25:22,30
Haunted Mansion,2022-01-26 15:30:23,30
Haunted Mansion,2022-01-26 15:35:22,30
Haunted Mansion,2022-01-26 15:40:23,30
Haunted Mansion,2022-01-26 15:45:23,30
Haunted Mansion,2022-01-26 15:50:22,30
Haunted Mansion,2022-01-26 15:55:23,30
Haunted Mansion,2022-01-26 16:00:23,30
Haunted Mansion,2022-01-26 16:25:22,30
Haunted Mansion,2022-01-26 16:30:22,13
Haunted Mansion,2022-01-26 16:35:23,13
Haunted Mansion,2022-01-26 16:40:22,13
Haunted Mansion,2022-01-26 16:45:22,30
Haunted Mansion,2022-01-26 16:50:22,30
Haunted Mansion,2022-01-26 16:55:23,40
Haunted Mansion,2022-01-26 17:00:22,25
Haunted Mansion,2022-01-26 17:05:22,25
Haunted Mansion,2022-01-26 17:10:22,25
Haunted Mansion,2022-01-26 17:15:22,25
Haunted Mansion,2022-01-26 17:20:22,25
Haunted Mansion,2022-01-26 17:25:23,40
Haunted Mansion,2022-01-26 17:30:23,30
Haunted Mansion,2022-01-26 17:35:23,30
Haunted Mansion,2022-01-26 17:40:22,30
Haunted Mansion,2022-01-26 17:45:23,30
Haunted Mansion,2022-01-26 17:50:22,20
Haunted Mansion,2022-01-26 17:55:23,13
Haunted Mansion,2022-01-26 18:00:23,13
Haunted Mansion,2022-01-26 18:05:22,13
Haunted Mansion,2022-01-26 18:10:23,25
Haunted Mansion,2022-01-26 18:15:22,25
Haunted Mansion,2022-01-26 18:20:22,25
Haunted Mansion,2022-01-26 18:25:22,25
Haunted Mansion,2022-01-26 18:30:22,25
Haunted Mansion,2022-01-26 18:35:22,25
Haunted Mansion,2022-01-26 18:40:23,35
Haunted Mansion,2022-01-26 18:45:23,35
Haunted Mansion,2022-01-26 18:50:23,35
Haunted Mansion,2022-01-26 18:55:22,35
Haunted Mansion,2022-01-26 19:00:22,20
Haunted Mansion,2022-01-26 19:05:22,20
Haunted Mansion,2022-01-26 19:10:23,13
Haunted Mansion,2022-01-26 19:15:22,13
Haunted Mansion,2022-01-26 19:20:22,13
Haunted Mansion,2022-01-26 19:25:23,13
Haunted Mansion,2022-01-26 19:30:23,13
Haunted Mansion,2022-01-26 19:35:23,13
Haunted Mansion,2022-01-26 19:40:23,13
Haunted Mansion,2022-01-26 19:45:23,13
Haunted Mansion,2022-01-26 19:50:22,13
Haunted Mansion,2022-01-26 19:55:23,13
Haunted Mansion,2022-01-26 20:00:22,13
Haunted Mansion,2022-01-27 09:05:23,5
Haunted Mansion,2022-01-27 09:10:22,13
Haunted Mansion,2022-01-27 09:15:23,13
Haunted Mansion,2022-01-27 09:20:23,13
Haunted Mansion,2022-01-27 09:25:23,13
Haunted Mansion,2022-01-27 09:30:23,13
Haunted Mansion,2022-01-27 09:35:22,13
Haunted Mansion,2022-01-27 09:40:22,13
Haunted Mansion,2022-01-27 09:45:22,13
Haunted Mansion,2022-01-27 09:50:22,13
Haunted Mansion,2022-01-27 09:55:22,13
Haunted Mansion,2022-01-27 10:00:23,13
Haunted Mansion,2022-01-27 10:05:23,13
Haunted Mansion,2022-01-27 10:10:23,20
Haunted Mansion,2022-01-27 10:15:23,20
Haunted Mansion,2022-01-27 10:20:23,20
Haunted Mansion,2022-01-27 10:25:23,20
Haunted Mansion,2022-01-27 10:30:22,20
Haunted Mansion,2022-01-27 10:35:22,35
Haunted Mansion,2022-01-27 10:40:22,35
Haunted Mansion,2022-01-27 10:45:22,35
Haunted Mansion,2022-01-27 10:50:22,35
Haunted Mansion,2022-01-27 10:55:22,35
Haunted Mansion,2022-01-27 11:00:22,35
Haunted Mansion,2022-01-27 11:05:22,35
Haunted Mansion,2022-01-27 11:10:22,35
Haunted Mansion,2022-01-27 11:15:22,35
Haunted Mansion,2022-01-27 11:20:22,35
Haunted Mansion,2022-01-27 11:25:22,35
Haunted Mansion,2022-01-27 11:30:22,35
Haunted Mansion,2022-01-27 11:35:22,35
Haunted Mansion,2022-01-27 11:40:22,35
Haunted Mansion,2022-01-27 11:45:22,50
Haunted Mansion,2022-01-27 11:50:22,50
Haunted Mansion,2022-01-27 11:55:23,50
Haunted Mansion,2022-01-27 12:00:23,50
Haunted Mansion,2022-01-27 12:05:23,50
Haunted Mansion,2022-01-27 12:10:23,35
Haunted Mansion,2022-01-27 12:15:22,35
Haunted Mansion,2022-01-27 12:20:22,35
Haunted Mansion,2022-01-27 12:25:22,35
Haunted Mansion,2022-01-27 12:30:23,35
Haunted Mansion,2022-01-27 12:35:22,35
Haunted Mansion,2022-01-27 12:40:23,45
Haunted Mansion,2022-01-27 12:45:22,45
Haunted Mansion,2022-01-27 12:50:22,35
Haunted Mansion,2022-01-27 12:55:22,35
Haunted Mansion,2022-01-27 13:00:23,35
Haunted Mansion,2022-01-27 13:05:23,35
Haunted Mansion,2022-01-27 13:10:22,45
Haunted Mansion,2022-01-27 13:15:22,45
Haunted Mansion,2022-01-27 13:20:22,45
Haunted Mansion,2022-01-27 13:25:22,45
Haunted Mansion,2022-01-27 13:30:22,45
Haunted Mansion,2022-01-27 13:35:23,45
Haunted Mansion,2022-01-27 13:40:23,45
Haunted Mansion,2022-01-27 13:45:22,35
Haunted Mansion,2022-01-27 13:50:23,35
Haunted Mansion,2022-01-27 13:55:23,35
Haunted Mansion,2022-01-27 14:00:23,35
Haunted Mansion,2022-01-27 14:05:22,35
Haunted Mansion,2022-01-27 14:10:23,35
Haunted Mansion,2022-01-27 14:15:22,35
Haunted Mansion,2022-01-27 14:20:23,35
Haunted Mansion,2022-01-27 14:25:23,35
Haunted Mansion,2022-01-27 14:30:23,35
Haunted Mansion,2022-01-27 14:35:23,35
Haunted Mansion,2022-01-27 14:40:22,35
Haunted Mansion,2022-01-27 14:45:22,35
Haunted Mansion,2022-01-27 14:50:23,35
Haunted Mansion,2022-01-27 14:55:22,35
Haunted Mansion,2022-01-27 15:00:23,35
Haunted Mansion,2022-01-27 15:05:22,35
Haunted Mansion,2022-01-27 15:10:22,35
Haunted Mansion,2022-01-27 15:15:22,35
Haunted Mansion,2022-01-27 15:20:22,35
Haunted Mansion,2022-01-27 15:25:22,35
Haunted Mansion,2022-01-27 15:30:23,35
Haunted Mansion,2022-01-27 15:35:23,35
Haunted Mansion,2022-01-27 15:40:23,35
Haunted Mansion,2022-01-27 15:45:22,35
Haunted Mansion,2022-01-27 15:50:22,35
Haunted Mansion,2022-01-27 15:55:22,35
Haunted Mansion,2022-01-27 16:00:22,35
Haunted Mansion,2022-01-27 16:05:23,35
Haunted Mansion,2022-01-27 16:10:23,35
Haunted Mansion,2022-01-27 16:15:22,35
Haunted Mansion,2022-01-27 16:20:23,35
Haunted Mansion,2022-01-27 16:25:22,35
Haunted Mansion,2022-01-27 16:30:22,35
Haunted Mansion,2022-01-27 16:35:23,45
Haunted Mansion,2022-01-27 16:40:23,45
Haunted Mansion,2022-01-27 16:45:22,45
Haunted Mansion,2022-01-27 16:50:22,35
Haunted Mansion,2022-01-27 16:55:22,35
Haunted Mansion,2022-01-27 17:00:23,35
Haunted Mansion,2022-01-27 17:05:23,35
Haunted Mansion,2022-01-27 17:10:22,35
Haunted Mansion,2022-01-27 17:15:22,35
Haunted Mansion,2022-01-27 17:20:23,35
Haunted Mansion,2022-01-27 17:25:23,35
Haunted Mansion,2022-01-27 17:30:23,45
Haunted Mansion,2022-01-27 17:35:22,45
Haunted Mansion,2022-01-27 17:40:23,45
Haunted Mansion,2022-01-27 17:45:22,45
Haunted Mansion,2022-01-27 17:50:23,30
Haunted Mansion,2022-01-27 17:55:23,30
Haunted Mansion,2022-01-27 18:00:23,30
Haunted Mansion,2022-01-27 18:05:23,30
Haunted Mansion,2022-01-27 18:10:22,35
Haunted Mansion,2022-01-27 18:15:22,45
Haunted Mansion,2022-01-27 18:20:22,45
Haunted Mansion,2022-01-27 18:25:22,45
Haunted Mansion,2022-01-27 18:30:22,35
Haunted Mansion,2022-01-27 18:35:22,35
Haunted Mansion,2022-01-27 18:40:23,35
Haunted Mansion,2022-01-27 18:45:22,35
Haunted Mansion,2022-01-27 18:50:23,35
Haunted Mansion,2022-01-27 18:55:23,35
Haunted Mansion,2022-01-27 19:00:23,13
Haunted Mansion,2022-01-27 19:05:22,13
Haunted Mansion,2022-01-27 19:10:22,13
Haunted Mansion,2022-01-27 19:15:22,13
Haunted Mansion,2022-01-27 19:20:22,13
Haunted Mansion,2022-01-27 19:25:22,13
Haunted Mansion,2022-01-27 19:30:22,15
Haunted Mansion,2022-01-27 19:35:22,15
Haunted Mansion,2022-01-27 19:40:23,15
Haunted Mansion,2022-01-27 19:45:23,13
Haunted Mansion,2022-01-27 19:50:22,13
Haunted Mansion,2022-01-27 19:55:22,13
Haunted Mansion,2022-01-27 20:00:22,13
Haunted Mansion,2022-01-28 09:05:22,5
Haunted Mansion,2022-01-28 09:10:23,5
Haunted Mansion,2022-01-28 09:15:22,5
Haunted Mansion,2022-01-28 09:20:22,5
Haunted Mansion,2022-01-28 09:25:23,5
Haunted Mansion,2022-01-28 09:30:22,5
Haunted Mansion,2022-01-28 09:35:22,5
Haunted Mansion,2022-01-28 09:40:22,5
Haunted Mansion,2022-01-28 09:45:22,5
Haunted Mansion,2022-01-28 09:50:22,5
Haunted Mansion,2022-01-28 10:25:22,20
Haunted Mansion,2022-01-28 10:30:23,20
Haunted Mansion,2022-01-28 10:35:22,20
Haunted Mansion,2022-01-28 10:40:22,30
Haunted Mansion,2022-01-28 10:45:22,30
Haunted Mansion,2022-01-28 10:50:22,30
Haunted Mansion,2022-01-28 10:55:22,40
Haunted Mansion,2022-01-28 11:00:22,40
Haunted Mansion,2022-01-28 11:05:22,40
Haunted Mansion,2022-01-28 11:10:23,35
Haunted Mansion,2022-01-28 11:15:23,35
Haunted Mansion,2022-01-28 11:20:23,45
Haunted Mansion,2022-01-28 11:25:23,40
Haunted Mansion,2022-01-28 11:30:22,35
Haunted Mansion,2022-01-28 11:35:23,35
Haunted Mansion,2022-01-28 11:40:22,35
Haunted Mansion,2022-01-28 11:45:22,45
Haunted Mansion,2022-01-28 11:50:23,45
Haunted Mansion,2022-01-28 11:55:22,50
Haunted Mansion,2022-01-28 12:00:22,45
Haunted Mansion,2022-01-28 12:05:22,50
Haunted Mansion,2022-01-28 12:10:22,50
Haunted Mansion,2022-01-28 12:15:23,50
Haunted Mansion,2022-01-28 12:20:22,50
Haunted Mansion,2022-01-28 12:25:22,50
Haunted Mansion,2022-01-28 12:30:23,50
Haunted Mansion,2022-01-28 12:35:22,50
Haunted Mansion,2022-01-28 12:40:22,50
Haunted Mansion,2022-01-28 12:45:22,40
Haunted Mansion,2022-01-28 12:50:23,40
Haunted Mansion,2022-01-28 12:55:23,40
Haunted Mansion,2022-01-28 13:00:24,40
Haunted Mansion,2022-01-28 13:05:23,40
Haunted Mansion,2022-01-28 13:10:22,40
Haunted Mansion,2022-01-28 13:15:22,30
Haunted Mansion,2022-01-28 13:20:22,30
Haunted Mansion,2022-01-28 13:25:23,30
Haunted Mansion,2022-01-28 13:30:22,50
Haunted Mansion,2022-01-28 13:35:23,50
Haunted Mansion,2022-01-28 13:40:22,50
Haunted Mansion,2022-01-28 13:45:23,30
Haunted Mansion,2022-01-28 13:50:23,35
Haunted Mansion,2022-01-28 13:55:22,35
Haunted Mansion,2022-01-28 14:00:23,50
Haunted Mansion,2022-01-28 14:05:22,50
Haunted Mansion,2022-01-28 14:10:23,50
Haunted Mansion,2022-01-28 14:15:23,40
Haunted Mansion,2022-01-28 14:20:24,40
Haunted Mansion,2022-01-28 14:25:23,40
Haunted Mansion,2022-01-28 14:30:22,35
Haunted Mansion,2022-01-28 14:35:23,35
Haunted Mansion,2022-01-28 14:40:23,35
Haunted Mansion,2022-01-28 14:45:22,35
Haunted Mansion,2022-01-28 14:50:23,40
Haunted Mansion,2022-01-28 14:55:23,45
Haunted Mansion,2022-01-28 15:00:22,50
Haunted Mansion,2022-01-28 15:05:23,50
Haunted Mansion,2022-01-28 15:10:22,50
Haunted Mansion,2022-01-28 15:15:22,50
Haunted Mansion,2022-01-28 15:20:23,50
Haunted Mansion,2022-01-28 15:25:22,50
Haunted Mansion,2022-01-28 15:30:22,50
Haunted Mansion,2022-01-28 15:35:23,50
Haunted Mansion,2022-01-28 15:40:22,50
Haunted Mansion,2022-01-28 15:45:22,50
Haunted Mansion,2022-01-28 15:50:23,30
Haunted Mansion,2022-01-28 15:55:22,30
